,0
153,0.9326259282766161
154,0.9326772979993092
155,0.9327052450444226
156,0.9327281179823331
157,0.9327798104152796
158,0.9328177107909644
159,0.9328376940834838
160,0.9328630332086368
161,0.9328996063294964
162,0.932932477307583
163,0.9329704518687769
164,0.9330112046240472
165,0.9330690611300206
166,0.9331036544995792
167,0.9331244014804553
168,0.933134811654714
169,0.9331710590861569
170,0.9331995726295127
171,0.9332299541656801
172,0.9332381374901053
173,0.9332624028922332
174,0.933295007755525
175,0.9333399224841853
176,0.9333635387413368
177,0.9333822466606938
178,0.9334178657548581
179,0.9334476580995776
180,0.9334757737198315
181,0.9334927056062584
182,0.9335408060235322
183,0.9335696221603985
184,0.9336061678704103
185,0.9336091813047982
186,0.9336522694618132
187,0.9336717303921765
188,0.9336883176530085
189,0.9337300116100525
190,0.9337561833480064
191,0.933777574309028
192,0.9337810295947083
193,0.933822417817559
194,0.9338412772133674
195,0.9338731429241239
196,0.9338923258225448
197,0.9339174133139647
198,0.9339391630663366
199,0.9339703522067603
200,0.9339959476895541
201,0.9340331848650657
202,0.934034868683465
203,0.9340605765785468
204,0.9341009754359352
205,0.9341141657581774
206,0.9341548966218813
207,0.9341843212985002
208,0.9342231215697154
209,0.934269149033144
210,0.9342765622288839
211,0.934301355380071
212,0.9343210892651297
213,0.9343542388215517
214,0.9343655793518234
215,0.9343938692181439
216,0.9344289205120733
217,0.9344443312507265
218,0.9344723339531288
219,0.9344873096637565
220,0.9345021498475915
221,0.9345379553905839
222,0.934567724517031
223,0.9345844616025937
224,0.9345944492539964
225,0.9346042083280922
226,0.9346310620358972
227,0.9346510657953512
228,0.9346523689794299
229,0.9346578733201587
230,0.9346770237934624
231,0.9346915247129446
232,0.9347116531188933
233,0.9347164466240829
234,0.9347247454327752
235,0.934727918902176
236,0.9347430575965738
237,0.9347651455898653
238,0.9347799268733394
239,0.934795852805272
240,0.9348094157236253
241,0.9348268220186954
242,0.9348414012088141
243,0.9348661459615648
244,0.9348754386602676
245,0.9348971735527993
246,0.9349124346585271
247,0.934931136784088
248,0.934951493664473
249,0.9349525967807243
250,0.9349659149391495
251,0.9349694711059207
252,0.9350097989426286
253,0.9350115915305667
254,0.9350261379568484
255,0.9350395928407472
256,0.9350547741000059
257,0.9350748644920174
258,0.9350902033126987
259,0.9350710889996804
260,0.9350945898819696
261,0.9350960907025649
262,0.9351073176599224
263,0.9351380091708443
264,0.9351512316845717
265,0.9351666405880131
266,0.935179125080194
267,0.9351791651859279
268,0.9351900280135715
269,0.9351926480427739
270,0.935194775654314
271,0.9352129193840037
272,0.9352085715988082
273,0.93522461791837
274,0.9352525092599135
275,0.9352537682843319
276,0.9352506860883576
277,0.9352638811704849
278,0.9352881218366405
279,0.935283912790945
280,0.9352997210279811
281,0.9352971806460851
282,0.935290241256288
283,0.9352795485797762
284,0.9352689309395894
285,0.9352834751371059
286,0.9353014023018871
287,0.9353016138176465
288,0.9353268978378352
289,0.935345040380785
290,0.9353524457402983
